"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"CYM",2019,10.76036729791232723,8738.82294851212815
"CYP",2019,43.45628981809461769,13138.219106161681131
"CZE",2019,73295.19926394413327728,40239446.169232996226953
"DEU",2019,108232.510807147094233038,62122468.993697615074475
"DMA",2019,58.70914486738766656,37480.04844323184727
"DNK",2019,9180.333627167241330948,3348309.1774915792159825
"DOM",2019,14930.83818608192418920,7094587.503574847787556
"DZA",2019,6291.288201750727796159,1779280.894940984004823
"ECU",2019,35645.82687116905378865,24964583.827325293614509
"EGY",2019,20.90405680939561237,5475.00532207658721
"ESP",2019,71021.864828331359465100,32147401.363033910108135
"EST",2019,45916.924331137928014351,14947143.388346841208899
"ETH",2019,25582.39838615165651521,13447285.078423877575444
"FIN",2019,289910.398975830513019371,66372182.4612184052263506
"FJI",2019,1455.84047928457355026,839359.29495404529262
"FRA",2019,81304.168635151512645246,43615011.936205858261685
"GAB",2019,28561.01882431753562686,18684439.104685698865725
"GBR",2019,28376.643735602783090073,13309290.667928931298911
"GEO",2019,166.18634399653217672,81027.37088713454096
"GGY",2019,0.15041056255208335,55.65863190396312
"GHA",2019,88256.57865966977818109,53871287.033063467515798
"GIN",2019,193690.00896904192447614,87003586.583826439850787
"GLP",2019,70.26019322572590868,30217.198552038589268
"GMB",2019,20.08557126249131802,6233.806479280561812
"GNB",2019,15622.80368788653301475,6793619.520989382399744
"GNQ",2019,9526.17188510540871528,6374109.511006830245954
"GRC",2019,7604.30181248361604331,2034115.801935408643490
"GRD",2019,21.06297714314399217,11122.12569178899813
"GTM",2019,90198.05534363467403573,46608686.656574326946567
"GUF",2019,3297.92582579197803714,2562703.212520465106124
"GUY",2019,22324.42422152987746005,14257426.492806173539857
"HKG",2019,24.57831573578668035,6616.775745234291955
"HND",2019,81416.23140407906315273,41986580.625804578588325
"HRV",2019,5977.626809427683528025,3087155.765635175205449
"HTI",2019,4395.44081062646262420,2007157.698863881087746
"HUN",2019,14397.954788962696741748,5960726.797918394192230
"IDN",2019,1176884.14370229395363841,736001170.840423615669039
"IMN",2019,19.70500851255642862,7546.38955784251937
"IND",2019,121154.43715050586610509,63735440.444419998559585
"IRL",2019,10370.413528595189306481,5097100.177710185871721
"IRN",2019,144.05646496422311229,32464.512280756958891
"IRQ",2019,0.06209721399739584,23.572506459474212
"ISR",2019,54.35792290111432762,16960.863702074323838
"ITA",2019,59704.92032610424749936,25182707.5252810938316055
"JAM",2019,2292.15580609812809624,1231391.655861860666989
"JOR",2019,0.5873644681976996,111.17041124814294
"JPN",2019,51380.583208418542148162,24772186.844806840269276
"KAZ",2019,1281.725583989125398456,471168.5674409691416337
"KEN",2019,15950.24492483327113496,7269842.191693746987498
"KGZ",2019,15.726766427530379,2780.2981639271655
"KHM",2019,143306.85199863489094775,81009017.150729982675389
"KNA",2019,8.90336391154731007,4532.43653897222002
"KOR",2019,20731.59931813969687863,6937397.12656064957967
"LAO",2019,364709.54832777084346933,181923425.134915614192876
"LBN",2019,389.80778729658738142,121604.187701810637207
"LBR",2019,171765.15983122244096165,104179950.356760306660081
"LBY",2019,2.14434264185112867,425.268435571448975
"LCA",2019,21.89532865355577284,12238.488413407505887
"LIE",2019,11.54441022252820912,6537.541749000251987
"LKA",2019,10306.91387645887061546,4090666.560662922651668
"LSO",2019,10.2099083392371970,3376.647071718061044
"LTU",2019,24565.247559067870450746,9075374.366651519230137
"LUX",2019,509.19765510358733732,312107.380903549610607
"LVA",2019,57402.97053760973880942,20558464.675087378468847
"MAC",2019,2.7131347666655827,0.0
"MAF",2019,0.51260368655056424,151.638180279592805
"MAR",2019,1250.01748588565011904,403459.075754127676097
"MDA",2019,817.211322303038289005,292043.647547643227887
"MDG",2019,254242.73728300468393860,126235127.916098452545969
"MEX",2019,327437.78332858584997679,154814608.6747013376141936
"MKD",2019,1790.239030111278528086,847160.549122459463532
"MLI",2019,210.75723679909072,68223.844741845700576
"MMR",2019,309418.16111946088621558,166613534.119643152473419
"MNE",2019,647.006566575301567606,367580.725852207148981
"MNG",2019,2815.42296955870507272,871186.5569600667258494
"MOZ",2019,235658.05191430731648962,88426677.753929199470089
"MRT",2019,0.0,95.26597311204492
"MSR",2019,4.64687765316948785,2461.63463760381183
"MTQ",2019,60.54677782825303654,27993.27357191181064
"MWI",2019,12134.42215400113569028,5191419.056815671031812
"MYS",2019,395367.21820921585360500,197283942.423217682214876
"MYT",2019,34.90639031589898408,17594.82758575980358
"NAM",2019,1.89353125198025166,331.51022502794515
"NCL",2019,811.97016784848384138,400682.550066010434967
"NGA",2019,86894.81903568226517780,48233772.258314802332597
"NIC",2019,77848.28348226398933999,44903159.953985039136298
"NLD",2019,2481.328237499821212625,1187250.033352293140712
"NOR",2019,64784.055954906266646031,18424853.044358860283525
"NPL",2019,2087.02899610763967035,1160100.945056464635672
"NZL",2019,71430.703737615012706769,52090069.5012020352409745
"PAK",2019,81.24308458574656387,30894.939880958038269
"PAN",2019,33993.58827529980990986,19704615.891941378329158
"PER",2019,231257.38131942318795227,149793884.224128110257000
"PHL",2019,64038.61496134908936089,36980866.996866177861524
"PLW",2019,8.69836226629638613,6697.54869011897972
"PNG",2019,95134.67482187427966077,73886705.897565156560296
"POL",2019,76720.941287772049239166,33015715.239218883549128
"PRI",2019,695.02114087957021814,326116.331117423185062
"PRK",2019,27492.24071780822838205,6600648.795401712758621
"PRT",2019,36885.772504226695318449,13464842.603984454062358
"PRY",2019,314372.68806807382177952,97682933.9462148717518325
"PSE",2019,0.2624685463943142,95.65179888579192
"ROU",2019,12265.85886491166138225,6618107.423259727846711
"RUS",2019,3686557.041390668872832944,590162327.5218469324080469
"RWA",2019,2515.98611218969668246,2176301.221223654098337
"SDN",2019,56.3958682404302328,17360.36702512865441
"SEN",2019,277.64000257541979674,78032.941168453160620
"SGP",2019,287.87384980758629707,138216.438758707543568
"SLB",2019,16550.44464826872970130,12968438.948131867936975
"SLE",2019,175466.68831212854597083,89411077.416146238544747
"SLV",2019,2249.00911270467378615,1114331.684002180213279
"SMR",2019,0.501878941686198,141.49351059405473
"SOM",2019,374.13892427585108118,80838.530847989317640
"SPM",2019,0.31842018773871533,0.0
"SRB",2019,3962.211902648627370639,2046669.0594635975893845
"SSD",2019,3753.59209408608824544,1612135.386331902416318
"SUR",2019,18454.18881899936929403,14376008.345074128678507
"SVK",2019,10330.871943857929845876,6109307.16023156359198
"SVN",2019,3456.21207167353834523,2011339.435482496924725
"SWE",2019,332890.88716956768964027,92958266.4522375203513195
"SWZ",2019,4116.90602633411543048,2411624.144738331801872
"SYC",2019,0.8351447150564237,773.17634144549227
"SYR",2019,1176.52027477614234395,314400.546920390723825
"TCA",2019,17.24336371313584903,5921.031377965398696
"TCD",2019,5058.926738728641039,1467366.135652871709240
"TGO",2019,5230.01587678208948415,3051111.41113820726839
"THA",2019,129794.03169619872232620,81411761.726021237247688
"TJK",2019,0.059565943791232645,24.44788437123789
"TLS",2019,1501.46983487714251907,756109.44408726220368
"TTO",2019,658.35834211459107204,393971.189062183016254
"TUN",2019,572.77301007230798479,165444.302387841051313
"TUR",2019,39117.938770148541919487,13649959.9482095998524044
"TWN",2019,1426.27423970394577309,837800.127830250099894
"TZA",2019,142772.99245303320442687,51226240.388126783135286
"UGA",2019,63267.76410667063251905,29477447.892576951078249
"UKR",2019,45143.775815634378684126,19073428.7360907867464088
"URY",2019,14519.35391760478606276,10327928.848780082771020
"USA",2019,2109918.28262890717480643,905516262.9670743363670185
"UZB",2019,17.63890151589843596,6191.5343350566832577
"VCT",2019,11.61693048892795303,7257.50218777234824
"VEN",2019,140807.22017685030871891,71911361.441122710740635
"VGB",2019,0.87699208941080738,350.35944620447940
"VIR",2019,19.58205995306641118,7756.577328598675337
"VNM",2019,216779.39610146030708644,168022644.355366826165220
"VUT",2019,251.57034171083500664,145252.981010410589794
"XAD",2019,0.69931208589626744,204.16932614549729
"XKO",2019,697.39945428252572894,390028.777767112659256
"XNC",2019,12.5637078013867195,4361.292798885459259
"ZAF",2019,76139.76106722642179928,46532070.735652010408605
"ZMB",2019,124640.78101884048928601,45591699.66457326945597
"ZWE",2019,11553.32951116115632448,6234368.855952117718606
"AFG",2020,36.582307892406683,11386.84847445102402
"AGO",2020,248028.43177844413677467,85475100.442768201139326
"AIA",2020,0.14632985609049481,47.48156422402951
"ALA",2020,673.48877307027755547,206110.43927980466013
"ALB",2020,1117.787388562391970550,438029.0088290660211698
"AND",2020,27.4944919866796834,14346.9692969193451265
"ARG",2020,197379.024915417959295156,55279932.7691818125158596
"ARM",2020,18.54296916338759205,7548.354095797332805
"ATG",2020,15.23599393617404394,5485.297959999971168
"AUS",2020,2356516.287662322567642676,587010120.0220398389015016
"AUT",2020,25936.51506640435177127,14765711.632656499833113
"AZE",2020,22.77496149437283902,7277.184002897238455
"BDI",2020,1856.85177459056470175,1096363.716636964225514
"BEL",2020,5408.631203496722779661,3115871.931865240847237
"BEN",2020,1605.56142073012020224,812185.995233708320021
"BES",2020,9.69795470649197123,3478.664721680844485
"BFA",2020,0.0,7392.24564738921860
"BGD",2020,21475.16881457315968527,11764254.159749392517896
"BGR",2020,4795.099952593900196559,2294194.0718817575578395
"BHS",2020,2696.17849708248038837,1072482.109672089385238
"BIH",2020,1842.071174848182649175,946223.163664656927461
"BLR",2020,68932.124993656392190432,27646872.439861271086373
"BLZ",2020,26511.78448697014822000,13811765.991178856970838
"BOL",2020,429780.29848051096725202,208210733.909649050837584
"BRA",2020,3291391.78652611686345218,1903414739.715188589935146
"BRB",2020,22.1097087401573424,7748.7721404681635
"BRN",2020,1166.42756850767115086,665224.430157023349261
"BTN",2020,1288.37448758953106739,682621.6118517335979455
"BWA",2020,1.81525809188368068,439.780126673392370
"CAF",2020,55136.67811784421628080,28472928.46385925560087
"CAN",2020,1195271.755768863346861691,367517193.8620309406770245
"CHE",2020,3927.891163453766983324,2426415.578161991289952
"CHL",2020,70591.909662331464068494,34703729.8642954009296493
"CHN",2020,422214.35280897623011426,201592875.401478658548705
"CIV",2020,248501.72260209357490002,147786106.444978466333510
"CMR",2020,202795.66867394927359111,132811021.914659183034775
"COD",2020,1309975.50808117615047349,859921497.495669496839239
"COG",2020,64540.10162213306716902,40752872.785754746711410
"COL",2020,324169.44048265891011055,192778051.077414986835878
"COM",2020,265.51162030653239237,136847.33150827375580
"CPV",2020,3.26971875323676185,0.0
"CRI",2020,8260.96707102684472269,4959197.588496498390643
"CUB",2020,12618.45341911081033609,5156186.051877647376937
"CUW",2020,1.9561276998253038,606.91010872518887
"CYM",2020,8.57770746025173239,4751.341829807294004
"CYP",2020,33.19479004149956593,8236.101704231606021
"CZE",2020,100258.23550055571549337,56519451.410284549689312
"DEU",2020,186939.637193969605477344,113123321.370530325006863
"DMA",2020,65.61122506442002715,40105.147897546553360
"DNK",2020,3193.593482203414221164,1215974.7669068214330235
"DOM",2020,21441.16112523004185073,10353845.195710543746941
"DZA",2020,13072.666601759738090232,3719345.146926664454809
"ECU",2020,48915.08232123946238290,35439092.317914822855715
"EGY",2020,18.13907616891275932,4308.66265973291215
"ESP",2020,101988.118099408702956960,46426959.166737671961464
"EST",2020,36805.369322067917258645,12164299.296294246711253
"ETH",2020,17980.78234328900683030,9276609.090116330441206
"FIN",2020,254472.592418754812014285,58768823.6066236390326214
"FJI",2020,2066.83206738262503042,1182778.709129476656899
"FRA",2020,77745.737139422078477984,43907123.1920529212786095
"GAB",2020,22022.27397085997670270,14373558.485755297581421
"GBR",2020,22842.457302684285673315,10653942.323078732125605
"GEO",2020,222.15377600150394445,95934.364616284474875
"GGY",2020,0.1007280407530382,32.809154099445266
"GHA",2020,136599.47705515580352520,85270876.395214301984021
"GIN",2020,178406.63243983190923600,85414731.552269346243789
"GLP",2020,51.92330283529622628,22701.230960355747878
"GMB",2020,9.8925714362065986,2498.10591930357153
"GNB",2020,17107.80284895019446963,7653415.554970270935555
"GNQ",2020,4870.41628202873879309,3348702.834830866246795
"GRC",2020,5427.356199748660924505,1491625.401468828115418
"GRD",2020,18.43700219297905824,9598.547147505747123
"GTM",2020,98556.32770037153688528,50559200.120642522190231
"GUF",2020,4289.37669249657739752,3342344.540357783468194
"GUY",2020,15769.97939785609900338,10456878.673592873342829
"HKG",2020,72.5373431311827710,26979.210354249953077
"HND",2020,93648.71909049922559986,49421150.622861050679768
"HRV",2020,6051.886034562702042195,3134131.585525275646735
"HTI",2020,3802.05673911145604200,1779453.539380775633988
"HUN",2020,12013.566203978792574535,5024195.603181486273702
"IDN",2020,961587.94314016501701312,592381322.895179431493255
"IMN",2020,7.12940903323350807,2601.670955295915245
"IND",2020,137715.54138068281095646,72377656.601976884197524
"IRL",2020,6206.876041186950381985,3138233.2986321945668086
"IRN",2020,20.19200928916015714,6813.554737700120826
"ISR",2020,46.46654973852538872,14438.254552311847302
"ITA",2020,28246.486298474761001389,11201717.8628903525707364
"JAM",2020,2169.74570218075803667,1169499.618425169007005
"JEY",2020,0.1519160605685764,59.360279368539649
"JOR",2020,0.19579483644531254,39.76947285226273
"JPN",2020,48057.78631595110668753,23514251.3380873880698259
"KAZ",2020,1853.267679175207394790,721639.622768059430461
"KEN",2020,19044.83437006676599099,9416895.984273877858074
"KGZ",2020,11.8981401215104202,2257.98962798764608
"KHM",2020,143487.81091304196593460,82170755.256580899529111
"KNA",2020,10.14993487445638201,4673.623816265403740
"KOR",2020,20123.319729475378748635,6727402.110929024708795
"LAO",2020,357546.68776266397224989,182655006.016581252578136
"LBN",2020,473.08464572179371990,145385.682271967941059
"LBR",2020,220121.36618194183479371,136136483.235890727159724
"LBY",2020,0.78090105616210946,94.519390550598505
"LCA",2020,40.73259010682670786,23156.888532423216654
"LIE",2020,3.21449726384765643,1875.76711086624835
"LKA",2020,11216.44941722581863931,4405846.617033055895981
"LSO",2020,16.06505609514431651,5348.06539104112533
"LTU",2020,22970.483873094327281011,8713811.928008427433154
"LUX",2020,654.66875263759310249,415145.269047453892327
"LVA",2020,50462.783828106699410746,18497145.014310877253757
"MAC",2020,0.8568552946994359,0.0
"MAF",2020,1.61110014099717877,733.88279420433234
"MAR",2020,3620.77965439201761850,1190522.848225863803200
"MDA",2020,1413.631173344893521424,507139.2108512512861056
"MDG",2020,241112.07861872549633919,126727662.852426177149026
"MEX",2020,299526.28959096487302656,139233858.804772083675606
"MKD",2020,1856.08011464594921357,878458.845026195490390
"MLI",2020,148.84741201595269747,56854.23196020220384
"MMR",2020,310005.30740475768177106,168810227.789613083011137
"MNE",2020,983.183855986669997404,539320.766873475984861
"MNG",2020,464.617516136349584356,167557.8340936034813418
"MOZ",2020,232509.07048768296424044,86469737.223391850134561
"MRT",2020,0.0,462.510001114506976
"MSR",2020,2.21254263953559052,985.535030224129026
"MTQ",2020,65.09517640956978761,32398.894989824429954
"MWI",2020,16067.71656904852591853,6803911.771714516195363
"MYS",2020,268721.49173523332696838,130058335.906432875220122
"MYT",2020,166.78849063975098112,87399.393970417601435
"NAM",2020,1.46098344458441846,341.047926773572826
"NCL",2020,4065.97549624895726915,2146485.121950860732189
"NGA",2020,99199.51538891145831591,59966519.475392479271737
"NIC",2020,111303.31279444843799793,65105117.248330090405622
"NLD",2020,1921.856834326272054134,934629.212171163135076
"NOR",2020,68362.913629952461840544,19444498.9390641426831991
"NPL",2020,2232.81156351152806928,1194222.755451596250725
"NZL",2020,60924.514331229119605742,45312569.5997324264700052
"PAK",2020,69.20160856297745642,25067.198594203242626
"PAN",2020,27314.29495915887483775,15920963.037679992510480
"PER",2020,278656.68030099786722568,179564194.781823489345010
"PHL",2020,63727.59706010741859545,36985703.027956526009763
"PLW",2020,16.25437658344238433,10900.27059369634364
"PNG",2020,78439.73384573723371713,60257771.284123650023266
"POL",2020,74958.890014309163221975,32890784.579798369390373
"PRI",2020,680.78000166393759835,356972.348922160120885
"PRK",2020,14775.532248048513178100,4338130.804276232429031
"PRT",2020,62044.388366306682260725,22642645.5022378462177955
"PRY",2020,243379.14794353699410714,78413992.828416440090671
"PSE",2020,0.26138486053819446,84.516486685147428
"ROU",2020,27445.573890211030069566,15387870.970491385429608
"RUS",2020,5442086.350247860341181816,812813696.6807888675385703
"RWA",2020,3187.31710086753828459,2638437.997116272545343
"SDN",2020,66.8029117904883082,20877.563159456963776
"SEN",2020,758.45816100406751140,221374.553003969604264
"SGP",2020,165.20300355552443838,88535.005564622753835
"SLB",2020,14598.97725994005655373,11624237.780685508815719
"SLE",2020,154640.51606875719430850,79603033.539761371686947
"SLV",2020,2208.27524162786348713,1138162.478461609211348
"SOM",2020,154.51877993220296351,36047.328813212200110
"SPM",2020,0.7429691638433158,0.0
"SRB",2020,4987.05585211131942932,2661713.385815715187261
"SSD",2020,2326.22676357332106968,1081653.425623673450271
"SUR",2020,15096.00654084276295187,11844334.950236870551695
"SVK",2020,11947.178874957026678040,6989560.606680288704055
"SVN",2020,3889.41759308894649115,2334690.477617903617622
"SWE",2020,339968.229624112093345968,97090455.517479875693152
"SWZ",2020,2684.09113614352916648,1722637.651031872500761
"SYR",2020,3037.67036048139889069,644333.481141717581324
"TCA",2020,34.41261375366970174,11749.926881401180266
"TCD",2020,3433.4896158537354453,1065079.432415352302142
"TGO",2020,5506.80026101198004551,3179156.849365961170736
"THA",2020,119414.18620691977347769,76504977.590551461234938
"TJK",2020,0.4276713535351563,136.89602114290050
"TLS",2020,1458.86818368968787571,745053.94028607980465
"TTO",2020,859.98702567581550613,504199.714399001658990
"TUN",2020,1062.164916015003054575,215891.428334324155345
"TUR",2020,45348.58479523353820121,15925919.828420820076209
"TWN",2020,1461.49965451778959743,850524.326150200308409
"TZA",2020,186212.53169466434228772,69483577.576500180153994
"UGA",2020,73603.22694610559487742,35756265.928102487058910
"UKR",2020,79461.176933139223945355,29356487.329608320748302
"URY",2020,12682.12120721528807732,8788805.596514237791122
"USA",2020,1966716.374918502394897256,942187759.5392272457065968
"UZB",2020,3.18195054995442688,1072.306860119751304
"VCT",2020,7.1195963574213338,4757.9771316313072
"VEN",2020,139301.83900545708555306,73471846.370728295156795
"VGB",2020,0.07308887034722222,27.15578300962351
"VIR",2020,14.00582780646592905,5501.204272068138524
"VNM",2020,207640.59177030086310902,156924503.066588134516627
"VUT",2020,3935.03410784822178871,2629157.64262564309061
"XAD",2020,0.5720593217881945,321.309916846702
"XCA",2020,0.16442746139756942,0.0
"XKO",2020,970.789804725832978426,535207.544607557080169
"XNC",2020,6.18512557102430618,2073.097535971714594
"ZAF",2020,62247.30063131986136375,41195244.332402843209985
"ZMB",2020,163028.43779087039240598,60355695.931389350791182
"ZWE",2020,6224.91900200359861863,3489716.267475650637260
"AFG",2021,26.48246160191734096,6745.595579634441154
"AGO",2021,298294.06964509038306486,119034042.218682975267947
"AIA",2021,1.68278169644097235,530.737832348040115
"ALA",2021,1355.40436757301681819,421933.969516148778443
"ALB",2021,1685.67723568926313978,549402.378270117463165
"AND",2021,2.22471297738064242,1188.92555190776981
"ARG",2021,201881.841050824922818880,66857809.230457326411862
"ARM",2021,4.96472232192057293,2041.50337866086861
"ATG",2021,39.15892521036024830,14471.200016367661222
"AUS",2021,261043.553472130448619551,99354669.3574373370488003
"AUT",2021,16651.641552676937728360,9307857.562593420119851
"AZE",2021,85.226337261263037395,34903.177342392126563
"BDI",2021,2272.25175327985308902,1444176.922646303891634
"BEL",2021,9142.899488178289890395,5395504.418694437780498
"BEN",2021,1704.95111761512238305,1605104.292830689210482
"BES",2021,0.22568747203938805,74.84521750025392
"BFA",2021,0.0,43572.406364647456839
"BGD",2021,17587.28023124700317117,10060114.482773306448030
"BGR",2021,6683.899225262672671540,3274172.794973530058295
"BHS",2021,1548.81289483581548561,628239.306136315685851
"BIH",2021,1018.740783485177759287,564041.451678823967945
"BLR",2021,63478.97779745740859147,26147589.254573713397668
"BLZ",2021,9289.64558834836998128,4566433.283630014648311
"BOL",2021,558393.11626557034651559,255862675.209744857605711
"BRA",2021,2991909.30595056204607482,1985684942.874447292246246
"BRB",2021,17.2387926951095978,7406.92824415654529
"BRN",2021,953.16065800163685209,592882.911095564557654
"BTN",2021,1278.57589323634460317,669482.424686869735804
"BWA",2021,1.42478080287760431,560.070848182978232
"CAF",2021,67180.61472331868218492,36222128.251062823840554
"CAN",2021,2524986.491471501612192840,1020949343.5902440794351016
"CHE",2021,3455.912140181973137269,2097657.085918849173752
"CHL",2021,71610.471194180742963799,51044115.479111122828784
"CHN",2021,536655.745896402014351444,275969921.710683914936529
"CIV",2021,183248.39867355485470487,113473045.355373515160073
"CMR",2021,168797.79974126606371941,105822382.073284045750027
"COD",2021,1247857.46993346088164550,824552803.933471907773277
"COG",2021,58192.69137938369697002,36863354.336481016081981
"COL",2021,265167.73565817922289389,161502288.015711720262523
"COM",2021,164.53768411434628159,85911.98323825224518
"CRI",2021,7847.99449405442452429,4820179.297780190009601
"CUB",2021,9720.83331947195975672,4634390.6142436738054935
"CUW",2021,4.06381176150499056,1299.95341941246248
"CYM",2021,10.10522126454427328,5753.989464649011156
"CYP",2021,642.87003442237794649,92811.0926648864711755
"CZE",2021,56292.535644440259469005,31945725.413577712932866
"DEU",2021,202277.817792737378230229,122241609.728478020827005
"DMA",2021,30.35926319274468140,19460.81101246744299
"DNK",2021,4795.048927643730005306,1962728.6331961144310595
"DOM",2021,14182.19620578810094883,7154906.065386837664738
"DZA",2021,20472.892620484369252980,6193225.916713430837667
"ECU",2021,30273.22097476137869419,22528023.159737474342449
"EGY",2021,17.8120813064040801,4353.3315771518617175
"ERI",2021,0.0,51.8499018530061
"ESP",2021,85791.957581102138788345,38488935.7510295593459876
"EST",2021,34004.02270922029514872,11627735.7563894431510120
"ETH",2021,19751.43827758899136206,11051585.891927023722454
"FIN",2021,266899.126190954050072397,63506898.518732421044869
"FJI",2021,7198.83327984063843483,4269555.256625719023547
"FRA",2021,112886.034769790082811411,66456457.439142270793882
"GAB",2021,18317.62963064038328650,12283789.164383184448826
"GBR",2021,26215.79533867008487165,12824971.936550413497179
"GEO",2021,420.262445849194964696,194690.780672738938881
"GGY",2021,0.55413069003472225,154.830601052212295
"GHA",2021,101378.95468906626891351,66667919.642841243056129
"GIN",2021,167376.74593969329641631,80838531.960997024771862
"GLP",2021,67.73279766907389563,29425.08360456844008
"GMB",2021,19.03735950195854056,9565.429572391372078
"GNB",2021,13684.85411847591773026,6371319.822773380492131
"GNQ",2021,8905.68092105623563480,6082520.842937976331210
"GRC",2021,49038.519208032796481909,8696835.0924377043829705
"GRD",2021,15.95471225753635223,9041.934913912292313
"GTM",2021,49896.23234698506543382,26813824.990536964469438
"GUF",2021,2205.03299824686553410,1732159.587165428722418
"GUY",2021,9536.99653851334940246,6623169.871182762476510
"HKG",2021,58.37474950198347086,23304.358600384967125
"HND",2021,69497.94967541099213346,37389440.539996817540040
"HRV",2021,5264.32717591164373204,2794270.117347769348539
"HTI",2021,2413.74453287675758526,1203534.628417299033852
"HUN",2021,13752.899198139728131535,6088068.749246548337759
"IDN",2021,841391.39098463846707426,511290702.043653462720553
"IMN",2021,13.982237923209638345,5689.539033979074973
"IND",2021,132747.58574099744320737,72531457.534237981969039
"IRL",2021,8779.724237015679678171,4651661.993854844627081
"IRN",2021,20.998456522460944149,9654.313845482530904
"ISR",2021,28.61547411162543911,8945.327257976213557
"ITA",2021,28263.995843053509773014,10412948.8902033226195093
"JAM",2021,1485.24723965635506512,791886.261287094310447
"JEY",2021,1.62036094011718744,604.89065294246751
"JPN",2021,48455.784347500441088304,24247232.076162866202099
"KAZ",2021,718.409062407001351165,252257.998377375103534
"KEN",2021,7564.22660659574359682,3756765.138220006649981
"KGZ",2021,17.53534597365234423,3234.3325291862626175
"KHM",2021,144246.33990378529828196,85176413.625518261754698
"KNA",2021,9.41626906362521674,4679.502009482771407
"KOR",2021,17343.511613454474629486,6021053.137603907293091
"LAO",2021,317575.38868341909755375,163256750.285985428018837
"LBN",2021,672.61767208680829859,158888.123240936907744
"LBR",2021,129838.01080608986815653,79945061.711836240520721
"LBY",2021,0.5196089612489150,128.499773736456255
"LCA",2021,34.60395206810437803,20592.419669786223035
"LIE",2021,0.63227056083984383,343.10886794026541
"LKA",2021,13295.78235745933513839,5149975.111133958562780
"LSO",2021,16.91761747763888914,6642.447509805223095
"LTU",2021,22633.62646668197157106,8930380.125095905883279
"LUX",2021,1054.57908846883614014,686237.103052211477038
"LVA",2021,48422.105769379766228485,18348619.514533193410257
"MAF",2021,2.1235823210525175,907.37683030099721
"MAR",2021,1538.46211751804094090,651521.405106865951174
"MDA",2021,1131.30942161301228981,412489.47676426446979
"MDG",2021,234879.89400163675674037,121168504.397033282924754
"MEX",2021,189079.41914535628580506,88009946.3585900595290848
"MKD",2021,2304.283069036994259685,861509.394062796082129
"MLI",2021,130.30924230515132,165636.136213645475598
"MMR",2021,304151.74589417023249891,170400020.452512982579864
"MNE",2021,507.75941362552740208,267047.388941619289479
"MNG",2021,186.68969257883461846,36786.540960848969385
"MOZ",2021,278039.35016202239748292,107060935.861700648399320
"MRT",2021,0.0,1999.27942465997416
"MSR",2021,2.50734279155164942,1291.773553282780806
"MTQ",2021,43.55235253291611635,21370.243681252173085
"MWI",2021,16564.31077866071029504,6965282.742470382783029
"MYS",2021,277553.73267606955715320,134446359.743161422804823
"MYT",2021,63.72506181654569141,33028.097508496663783
"NAM",2021,4.37250048681532106,3113.845573754681325
"NCL",2021,656.28992337712051997,351707.200646780169535
"NER",2021,0.0,68.517967708390243
"NGA",2021,97193.04938927731656962,64788625.543613248335648
"NIC",2021,91850.90685556794367648,54301842.577831738786695
"NLD",2021,2456.673268245564176199,1264938.1925165614994645
"NOR",2021,63937.432603556275948528,18803949.9950189828092650
"NPL",2021,2752.51013305627031698,1528899.351499693836473
"NZL",2021,66242.986213849376337146,52934273.029585806866312
"PAK",2021,63.18273148282225935,21528.580309749500957
"PAN",2021,24390.43732371523976852,14455810.406029575943026
"PER",2021,225203.94411172384869488,147533243.799084039231074
"PHL",2021,48882.82363354203084453,28867527.823962988003715
"PLW",2021,3.28079689110975490,2644.225826166127278
"PNG",2021,76613.32149021468865812,59500857.130542533902512
"POL",2021,77568.088423221958431660,34946416.414876798394805
"PRI",2021,690.97244845043942374,375514.003972644904008
"PRK",2021,13742.553457701332803766,4529178.422491840982363
"PRT",2021,37223.92353317915577598,15997209.786965517688281
"PRY",2021,277165.38429032897224549,88419328.300838584805064
"ROU",2021,14699.441095117332373346,8105670.281747716598334
"RUS",2021,6518851.583361313164475322,875931527.1006281762122900
"RWA",2021,2922.13162732448867818,2777655.801058760114383
"SDN",2021,50.32012086562555687,16189.571280223440744
"SEN",2021,176.62630635852284217,88971.582612930889209
"SGP",2021,200.96460941006589346,102471.440181631631396
"SLB",2021,11999.64431268429787070,9462988.002245751693599
"SLE",2021,113032.57368749541252292,58839678.705517798875745
"SLV",2021,1488.70583885661714803,787007.378139315379000
"SOM",2021,169.13600076246180084,44829.279308748300765
"SRB",2021,4072.238842628751363186,2134807.276954619865570
"SSD",2021,2812.00284088291552317,1297341.821377898969896
"SUR",2021,12262.02727013255269914,9973916.862734415741513
"SVK",2021,6097.65024755232203679,3668215.203212826680694
"SVN",2021,2232.82641092117347980,1342878.406799501598116
"SWE",2021,333156.956541433069726167,97521836.6539759886926703
"SWZ",2021,3160.01783333903914821,2316705.652947978302355
"SXM",2021,0.07325181551432293,20.90654385537875
"SYC",2021,0.15183578900878908,95.008307231459
"SYR",2021,2856.11506763448874351,692130.130576250894359
"TCA",2021,43.21771063945853178,14535.909570263161576
"TCD",2021,5095.1477353398325555,2338963.843858283225697
"TGO",2021,5897.96423071060980854,3638364.91316362288360
"THA",2021,122815.81153643855030597,87956667.689356209575806
"TJK",2021,0.0,9.27917383581456
